Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,trans_desc,TSVD_0,TSVD_1,TSVD_2,TSVD_3,TSVD_4,TSVD_5,TSVD_6,TSVD_7,TSVD_8,TSVD_9,desc_len
1,Bacon  (The Breakfast Crew),2,307,307,1,7,0,0,2,2,2,2,2,1,1,0,41326,86ad3fe0319a3098d0e4ce2aabf0ad30,0,"Introducing Bacon (white male), Cookie (brown black female) and Biscuit (white male) who was rescued but can't keep. They are up for adoption, so if you are interested please don't hesitate to let me know. :) NOTE: Bacon, Cookie and Biscuit has been Adopted. :) YAY",32a004c7a,4.0,"Introducing Bacon (white male), Cookie (brown black female) and Biscuit (white male) who was rescued but can't keep. They are up for adoption, so if you are interested please don't hesitate to let me know. :) NOTE: Bacon, Cookie and Biscuit has been Adopted. :) YAY",0.23747171256877225,0.15366122994838546,0.08462276924188236,0.03619459326065262,0.1008578297593286,0.01524083739173671,0.19532446520343208,-0.013073758659308436,-0.11036485292879461,-0.10961862886313568,46
2,Kelabu,12,266,0,1,6,0,0,2,1,2,1,1,1,1,0,41336,89743171ab1a8cbeba6962d4a5afe727,0,".:he is now in GlobalPets Taman U,Johor:. .:be taking care from us,GlobalPets stuff, since before Chinese New Year:. .:been given green light from the bos to re-home this charming Kelabu and very MANJA:.",523757be5,0.0,".:he is now in GlobalPets Taman U,Johor:. .:be taking care from us,GlobalPets stuff, since before Chinese New Year:. .:been given green light from the bos to re-home this charming Kelabu and very MANJA:.",0.20117708018344113,-0.09563460814533016,0.018762989473775176,-0.0334477657210354,-0.14903343123479376,-0.0633749861381408,0.005897667367495078,0.029410628065056565,0.04700681163659809,0.07009193435286619,33
2,Pumpkin,10,266,0,2,3,0,0,1,1,1,1,1,1,1,0,41326,e10c11b7cda383a072f9787d6d36fa43,0,"Found Pumpkin when she was about 2 months old. She had a broken jaw, mange and a series of fungal and viral diseases but I had her cured and adopted her. I also spayed, vaccinated and dewormed her. Pumpkin is a loving cat but she loves the outdoors and exploration. I live on landed property but I cant let her out as my neighbors don't like it. They have complained. I have tried my best to keep her indoors but I know she's unhappy about it and keeps trying to go out. She wants the grass and the trees. I want her to be in a home that can give her an outdoor life, away from cars, preferably someone with a large gdn, away from traffic.",8f0c0a2ac,4.0,"Found Pumpkin when she was about 2 months old. She had a broken jaw, mange and a series of fungal and viral diseases but I had her cured and adopted her. I also spayed, vaccinated and dewormed her. Pumpkin is a loving cat but she loves the outdoors and exploration. I live on landed property but I cant let her out as my neighbors don't like it. They have complained. I have tried my best to keep her indoors but I know she's unhappy about it and keeps trying to go out. She wants the grass and the trees. I want her to be in a home that can give her an outdoor life, away from cars, preferably someone with a large gdn, away from traffic.",0.3026958458367403,-0.09413622445595962,0.11445663603204559,-0.06415689333447518,-0.11400205513146634,-0.016635298614135034,0.05176518644468835,-0.04092093385458704,-0.11698458444774744,0.002238469820131387,126
2,Kiwi,22,266,303,2,1,2,3,2,1,1,1,2,1,1,0,41326,b1a527a22da801d0672844ab2926590c,0,"I hope to rehome Kiwi to a better environment than what I can provide to her. She is a very timid cat, she gets along well with anyone (not with dog). She has an adventurous heart and likes to out walking. She is not as trouble when she is in heat. Easy to take care. Also, she likes to watch bird videos on youtube.",42feec906,10.0,"I hope to rehome Kiwi to a better environment than what I can provide to her. She is a very timid cat, she gets along well with anyone (not with dog). She has an adventurous heart and likes to out walking. She is not as trouble when she is in heat. Easy to take care. Also, she likes to watch bird videos on youtube.",0.19574942069935064,-0.01084221867316724,0.03856408582592005,-0.17941623757077216,-0.08098628109842176,0.192866681853276,-0.0794670359063487,-0.03608348301416719,0.046079462899570954,-0.03244667858678452,64
1,Patches,6,307,0,2,1,2,7,2,1,2,1,1,1,1,0,41326,0e52273a13047473dbc0be731d90d688,1,"She is sweet, meek and gentle. Will make a good and loving companion. Because of her gentle and meek nature, when she was still in the market, other dogs would take her food. She was rescued in March and is healthier now, as well as spayed too. When she was playing with my other dog, and if she'd see me, she'll stop and come to me and lick my leg and then continue playing. Pls check out the video of her playing catching with her best friend Summer(who is also rescued)! Hope you can give her a home.",38adad966,4.0,"She is sweet, meek and gentle. Will make a good and loving companion. Because of her gentle and meek nature, when she was still in the market, other dogs would take her food. She was rescued in March and is healthier now, as well as spayed too. When she was playing with my other dog, and if she'd see me, she'll stop and come to me and lick my leg and then continue playing. Pls check out the video of her playing catching with her best friend Summer(who is also rescued)! Hope you can give her a home.",0.3192614331290896,-0.0791527459459993,-0.1808675833148787,-0.11060712645791791,-0.08378914416117751,-0.0710241584372721,-0.026859357432540178,0.00731815191622099,-0.029872944396544008,-0.09000228727238847,98
2,Kitty,1,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,0e52273a13047473dbc0be731d90d688,1,"Adorable kitten at the backlane of my house, I'm not sure whether it's male or female. If you would like to adopt her, let me know. I live at Bandar Kinrara, Puchong. UPDATE : Have rescued her, she is currently in my house. Please contact me asap by saturday if you're interested to adopt her. As we plan to release her back soon.",5696f4ec8,15.0,"Adorable kitten at the backlane of my house, I'm not sure whether it's male or female. If you would like to adopt her, let me know. I live at Bandar Kinrara, Puchong. UPDATE : Have rescued her, she is currently in my house. Please contact me asap by saturday if you're interested to adopt her. As we plan to release her back soon.",0.3410184546110775,-0.026199915903811873,0.028272227771736283,0.17586003756224175,0.11907408386934198,0.24725559264602698,0.08487594805852926,0.1736330779910939,-0.06823269704170436,0.0809884892414964,63
2,Kit Cat,1,264,0,1,3,4,5,2,1,2,2,2,2,1,0,41326,0e52273a13047473dbc0be731d90d688,0,"He lives in the backlane near my house. His elder sister was recently adopted, and he is lonely now. He gets bullied by other cats. I feel pity for it. If you would like to give him a home, let me know.",078611100,3.0,"He lives in the backlane near my house. His elder sister was recently adopted, and he is lonely now. He gets bullied by other cats. I feel pity for it. If you would like to give him a home, let me know.",0.24116282596216512,-0.09711696970309254,0.06621746029347325,-0.05314650698541583,-0.08468904457342827,0.023278322758248846,0.10866455478546858,0.051774025888249385,0.05009877245049468,0.06417713318810725,42
2,Mignonnette,12,285,0,2,5,6,0,1,3,3,3,3,1,1,0,41326,0e52273a13047473dbc0be731d90d688,0,"She looks like a Persian. Very human-friendly, likes to be petted. I saw her in the market in Taman Kinrara, not sure whether she was lost or abandoned. The nasi lemak trader always feeds her. If you want to adopt her, let me know. UPDATE : Have rescued her from the market. She is very sweet natured. Won't scratch ppl and well behaved. She is very fluffy and has a very nice voice too. Spaying cost will be borne by the adopter. UPDATE : The vet verified that she was pregnant, much to our surprise. But soon a very kind adopter called and he was very happy to adopt her. He also said he will spay her after she has given birth. Happy ending for Mignonette!",5ae353356,6.0,"She looks like a Persian. Very human-friendly, likes to be petted. I saw her in the market in Taman Kinrara, not sure whether she was lost or abandoned. The nasi lemak trader always feeds her. If you want to adopt her, let me know. UPDATE : Have rescued her from the market. She is very sweet natured. Won't scratch ppl and well behaved. She is very fluffy and has a very nice voice too. Spaying cost will be borne by the adopter. UPDATE : The vet verified that she was pregnant, much to our surprise. But soon a very kind adopter called and he was very happy to adopt her. He also said he will spay her after she has given birth. Happy ending for Mignonette!",0.26803575524979806,-0.07042197572234855,-0.016902617709753705,0.017158730192527557,0.02246795758213755,0.12463477647062784,0.008619820494858488,-0.0037239975409967827,-0.08815068984619383,0.09404008488210687,126
1,Lucas ~ URGENT,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,73db38f161b08430f1b31828c0a0946d,0,Found this cute puppy behind of shop lots area and giving him up for adoption as I can't keep him for long because I have 3 dogs myself. Interested to adopt him please do contact me. Fosterer are also welcome. Thank you,5e0f9c570,5.0,Found this cute puppy behind of shop lots area and giving him up for adoption as I can't keep him for long because I have 3 dogs myself. Interested to adopt him please do contact me. Fosterer are also welcome. Thank you,0.3595714341945334,0.23267460887946634,-0.16264458759505715,0.34932003757287466,0.155917123675252,0.1668945179195716,-0.05644057715456704,-0.00813439233676596,0.08518801851109101,0.15793646750484555,42
1,,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,73db38f161b08430f1b31828c0a0946d,0,Found this cute puppy behind of my housing area and giving him up for adoption as I can't keep him for long because I have 3 dogs myself. Interested to adopt him please do contact me. Thank You,17f0269c3,4.0,Found this cute puppy behind of my housing area and giving him up for adoption as I can't keep him for long because I have 3 dogs myself. Interested to adopt him please do contact me. Thank You,0.3595714341945334,0.23267460887946634,-0.16264458759505715,0.34932003757287466,0.155917123675252,0.1668945179195716,-0.05644057715456704,-0.00813439233676596,0.08518801851109101,0.15793646750484555,38
1,Lily,48,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,144653f4e0f5dd996826b50cf3e85e51,0,"Meet Lily She is a very very calm and soft dog We rescue her and currently fostering her She loves belly rubs alot and would be a great companion for family. She loves to chill and mind her own business. She does not barks excessively and is consider a small medium dog (12kg). She can mix around with my dogs, she is really easy to handle and do not chew on things. Most of the day she would be just 'lepak' on her towel cloth and enjoy the day with you.",ac3c97959,5.0,"Meet Lily She is a very very calm and soft dog We rescue her and currently fostering her She loves belly rubs alot and would be a great companion for family. She loves to chill and mind her own business. She does not barks excessively and is consider a small medium dog (12kg). She can mix around with my dogs, she is really easy to handle and do not chew on things. Most of the day she would be just 'lepak' on her towel cloth and enjoy the day with you.",0.24558404977857956,-0.005284838277440316,-0.16703676753129532,-0.28895509104382816,0.025494131494388596,0.09147005609870354,-0.056541301973655235,0.06101194959126531,-0.014343694511994704,0.005356281770981207,91
1,Brownie,24,307,307,1,2,0,0,2,2,1,1,3,1,1,0,41336,9a4bc43f58ac96c2a6bda8a5d575c52d,0,Very obident Rescued People trow him inside a garage,a51dadbba,1.0,Very obident Rescued People trow him inside a garage,0.12509564858892633,-0.039274149738287696,-0.001711715715148685,-0.04569965210564356,0.030861559265946324,-0.05071492258602066,0.054655780139001575,-0.07332282036610477,-0.11327942441284473,0.006851619844785307,9
1,Spot,3,307,0,2,7,0,0,1,1,2,2,1,1,1,0,41326,f61f0df1a74471fe9ac4491996509c55,0,This morning I rescued this cute lil pup from a maniac who was stomping the pup and kicking it violently.. I gave a piece of my mind to the maniac and took the pup into my custody.. Now I need to find a good home for this pup.. Pls share this post and get this pup a deserving new owner.. This female pup should be around 2 to 3 months old. Pls do contact me for further details.. Thank you,58c1df9e3,2.0,This morning I rescued this cute lil pup from a maniac who was stomping the pup and kicking it violently.. I gave a piece of my mind to the maniac and took the pup into my custody.. Now I need to find a good home for this pup.. Pls share this post and get this pup a deserving new owner.. This female pup should be around 2 to 3 months old. Pls do contact me for further details.. Thank you,0.3860728902725551,-0.08735889728650653,-0.11826351061460597,0.17561373628365848,-0.013400922677981653,0.016513294068097793,0.05831706576507537,0.03799554349008052,0.0165202104658625,-0.008016626540481657,80
2,Kittty,4,247,0,1,1,3,7,3,3,2,2,3,1,1,450,41325,85d35255e71c4f514727bfd5dc1d6e75,0,Kitty is obedient and shy He is use to cat sand Adoption fee rm,442d8172e,3.0,Kitty is obedient and shy He is use to cat sand Adoption fee rm,0.19791483318525296,0.36137521777967235,0.26541637722591255,0.002504779235414413,-0.17256455600672538,0.05747371506053613,-0.10812053167667471,-0.11181870592460164,-0.014189855171349429,-0.0759350682344217,14
2,Momot,9,297,276,2,2,4,7,3,2,2,1,1,1,1,0,41335,8e16f241d243d451942fad6af586eea8,0,"Active and playful. The youngest of the three. Always being left behind by her brothers. Afraid of everything until she start to like you. She will always stay by your side. Another cat really sad to let go, but with my wife delivering soon, I no longer be able to pet her.. Hoping any good and caring person be able to adopt her and pet her better.",ec09ce787,3.0,"Active and playful. The youngest of the three. Always being left behind by her brothers. Afraid of everything until she start to like you. She will always stay by your side. Another cat really sad to let go, but with my wife delivering soon, I no longer be able to pet her.. Hoping any good and caring person be able to adopt her and pet her better.",0.2678770446368064,-0.0804123690047918,0.10760401486525782,-0.05498735281559949,0.04860596303628338,0.16133845747561804,-0.07795142717261569,-0.04563740452808568,0.018608317854680593,0.13788753421963693,67
